airline,origin,destination,dep_time,stops,duration,price,is_red_eye,seats_left
NK,OAK,ORD,08:00,0,4.12,598,0,19
AA,DFW,SAT,15:00,0,1.15,351,0,18
WN,SNA,SMF,10:00,0,1.42,297,0,27
WN,SMF,BUR,19:00,0,1.17,152,0,12
EV,ATL,PIA,09:00,0,1.92,379,0,27
AA,LAX,JFK,13:00,0,5.42,480,0,9
DL,MSP,ATL,10:00,0,2.55,131,0,29
US,JAX,CLT,19:00,0,1.35,209,0,6
AA,DFW,DEN,22:00,0,1.97,593,1,23
UA,LGA,DEN,15:00,0,4.58,417,0,14
AS,SNA,SEA,12:00,0,2.75,95,0,11
EV,IAH,MOB,07:00,0,1.35,134,0,14
EV,SHV,IAH,05:00,0,1.07,518,1,29
DL,ATL,LGA,21:00,0,2.12,420,1,22
B6,FLL,PIT,18:00,0,2.63,292,0,23
WN,MDW,LAS,16:00,0,4.08,360,0,22
WN,ONT,DEN,06:00,0,2.33,400,0,18
F9,TTN,MDW,06:00,0,2.32,90,0,13
DL,JFK,LAS,17:00,0,6.02,192,0,28
US,ORD,CLT,18:00,0,1.93,99,0,11
B6,JFK,SFO,16:00,0,6.67,238,0,7
OO,PHX,SEA,07:00,0,3.08,428,0,27
AS,SAN,SEA,08:00,0,2.95,242,0,27
WN,PHX,MDW,19:00,0,3.17,592,0,24
DL,ATL,HSV,22:00,0,0.98,504,1,19
EV,ORD,LIT,16:00,0,1.9,360,0,25
WN,BDL,BWI,05:00,0,1.58,249,1,15
US,CLT,DFW,18:00,0,3.03,387,0,10
OO,MSP,CMH,13:00,0,1.87,367,0,27
EV,OMA,IAH,09:00,0,2.38,395,0,26
NK,OAK,DFW,19:00,0,3.28,123,0,14
OO,LAX,CLD,19:00,0,0.75,558,0,9
DL,BWI,SLC,07:00,0,4.97,572,0,11
EV,DAL,IAH,19:00,0,1.15,253,0,21
EV,LEX,ATL,07:00,0,1.58,334,0,9
WN,RSW,BWI,17:00,0,2.33,153,0,15
DL,MCO,DTW,08:00,0,2.63,597,0,5
EV,EWN,ATL,16:00,0,1.7,542,0,22
WN,SAN,OAK,15:00,0,1.42,498,0,5
DL,IAH,ATL,10:00,0,1.92,568,0,16
HA,HNL,ITO,08:00,0,0.83,551,0,24
MQ,ORD,OMA,15:00,0,1.55,566,0,7
OO,DEN,BFL,19:00,0,2.5,371,0,15
WN,SEA,ABQ,11:00,0,2.75,90,0,10
AS,SEA,PSP,08:00,0,2.57,196,0,20
B6,SFO,JFK,21:00,0,5.35,428,1,21
DL,DTW,SFO,19:00,0,5.38,315,0,6
OO,LAX,SAN,19:00,0,0.9,125,0,26
DL,ATL,ORD,10:00,0,2.17,293,0,12
US,PHL,RDU,18:00,0,1.57,538,0,23
NK,LAX,LAS,15:00,0,1.1,561,0,26
UA,EWR,ORD,13:00,0,2.62,356,0,25
WN,PHX,SNA,15:00,0,1.17,317,0,21
EV,EWR,CMH,10:00,0,1.8,332,0,10
B6,FLL,LGA,12:00,0,2.83,582,0,10
AA,SEA,ORD,11:00,0,4.0,560,0,13
VX,DAL,SFO,14:00,0,3.83,360,0,5
UA,PDX,DEN,14:00,0,2.63,124,0,8
WN,SAN,SMF,10:00,0,1.5,333,0,20
UA,ORD,SMF,15:00,0,4.58,168,0,11
DL,DEN,ATL,09:00,0,2.97,240,0,19
HA,HNL,LAX,08:00,0,5.42,393,0,20
OO,LAX,SLC,10:00,0,1.95,417,0,7
US,CLT,CHS,19:00,0,0.92,529,0,6
WN,SAT,LAS,19:00,0,3.0,496,0,19
UA,EWR,IAH,12:00,0,3.92,392,0,7
WN,BWI,CLE,12:00,0,1.25,203,0,27
B6,LAX,FLL,15:00,0,4.68,196,0,23
HA,KOA,HNL,11:00,0,0.73,494,0,21
DL,CMH,LAX,07:00,0,5.12,333,0,9
EV,CLT,EWR,08:00,0,1.78,276,0,25
EV,IAH,HSV,15:00,0,1.75,331,0,5
WN,DEN,PHX,09:00,0,1.92,448,0,25
WN,HOU,OAK,21:00,0,4.25,312,1,28
OO,SEA,LAS,12:00,0,2.33,217,0,13
US,LGA,BOS,11:00,0,1.18,148,0,28
AA,DFW,BNA,06:00,0,1.68,220,0,15
UA,LAX,ITO,17:00,0,5.77,459,0,21
DL,LGA,PBI,16:00,0,3.28,278,0,25
B6,BWI,BOS,17:00,0,1.37,489,0,11
DL,DTW,DEN,08:00,0,3.38,411,0,22
UA,BDL,ORD,07:00,0,2.68,161,0,11
US,CLT,PHX,13:00,0,4.55,99,0,23
VX,AUS,SFO,08:00,0,4.0,511,0,27
OO,PHX,LAX,12:00,0,1.57,192,0,22
EV,MLU,IAH,10:00,0,1.2,531,0,13
WN,PHX,SLC,20:00,0,1.58,538,0,22
AA,DFW,MCO,19:00,0,2.33,112,0,19
MQ,SPS,DFW,13:00,0,0.8,458,0,19
AA,DFW,SNA,10:00,0,3.25,590,0,18
UA,FLL,ORD,06:00,0,3.37,399,0,11
WN,MDW,DAL,12:00,0,2.42,517,0,9
WN,ATL,DAL,09:00,0,2.42,135,0,5
EV,EWR,CLT,12:00,0,1.95,495,0,20
DL,ATL,MEM,18:00,0,1.45,392,0,22
UA,MIA,EWR,20:00,0,2.98,490,0,22
UA,LAS,SFO,16:00,0,1.57,268,0,18
DL,JFK,SJU,12:00,0,3.78,180,0,5
EV,BHM,ORD,17:00,0,2.15,406,0,24
WN,OKC,LAS,12:00,0,2.75,529,0,29
B6,BOS,AUS,06:00,0,4.92,294,0,8
UA,IAH,DEN,10:00,0,2.57,479,0,5
DL,DEN,ATL,10:00,0,2.83,247,0,22
VX,SFO,BOS,09:00,0,5.58,197,0,14
WN,SLC,LAS,17:00,0,1.33,337,0,21
UA,LAX,ORD,17:00,0,4.22,481,0,29
UA,SFO,HNL,16:00,0,5.63,178,0,16
AS,LAS,BLI,13:00,0,2.75,217,0,6
WN,OAK,SAN,10:00,0,1.42,257,0,27
WN,LAS,SLC,07:00,0,1.33,320,0,22
WN,BUR,SMF,07:00,0,1.33,336,0,23
OO,SLC,OAK,11:00,0,1.98,101,0,14
AA,DFW,BDL,12:00,0,3.25,359,0,7
US,JFK,PHX,16:00,0,5.67,256,0,11
NK,LGA,DFW,12:00,0,4.22,308,0,24
DL,JAX,ATL,17:00,0,1.33,311,0,11
OO,ICT,DEN,20:00,0,1.6,492,0,29
WN,LAX,SJC,08:00,0,1.08,143,0,26
UA,IAH,DCA,09:00,0,2.9,490,0,27
AS,SEA,FAI,23:00,0,4.15,273,1,13
AA,ORD,FLL,05:00,0,2.95,199,1,18
US,EWR,CLT,13:00,0,1.9,346,0,17
WN,LAS,MDW,08:00,0,3.5,136,0,22
OO,SFO,ACV,18:00,0,1.38,359,0,11
OO,FAT,SFO,07:00,0,1.0,144,0,6
DL,PBI,ATL,05:00,0,1.78,127,1,22
OO,DLH,ORD,06:00,0,1.67,364,0,20
OO,BNA,MSP,08:00,0,2.4,543,0,21
NK,LAX,DTW,22:00,0,4.18,385,1,16
OO,LAX,SMF,08:00,0,1.53,179,0,15
B6,JFK,LAS,18:00,0,5.92,284,0,26
WN,MCI,DAL,14:00,0,1.5,516,0,11
DL,ATL,TLH,22:00,0,1.12,421,1,7
WN,MSY,MCO,08:00,0,1.58,345,0,8
AA,BNA,DFW,11:00,0,2.15,168,0,24
B6,DCA,FLL,12:00,0,2.63,215,0,8
US,PHX,LAX,21:00,0,1.47,207,1,20
EV,JAX,BOS,18:00,0,2.6,275,0,26
UA,EWR,IAH,17:00,0,4.02,565,0,14
DL,LAS,JFK,11:00,0,4.82,336,0,17
US,CLT,PHX,13:00,0,4.55,466,0,29
WN,ATL,MCO,21:00,0,1.5,478,1,26
MQ,ORD,FSD,15:00,0,1.73,584,0,18
WN,ATL,PBI,10:00,0,2.0,519,0,28
MQ,DFW,FSM,09:00,0,0.98,321,0,12
WN,DEN,MDW,21:00,0,2.33,584,1,19
AA,DFW,SAT,17:00,0,1.08,193,0,28
AA,MIA,STL,21:00,0,2.93,261,1,12
DL,BIL,SLC,06:00,0,1.47,556,0,6
UA,LAX,ITO,17:00,0,5.75,150,0,5
US,PIT,PHL,07:00,0,1.55,517,0,25
DL,ATL,ECP,13:00,0,1.13,549,0,13
AA,DEN,DFW,14:00,0,1.98,523,0,22
AA,LAX,ORD,14:00,0,4.1,375,0,13
UA,EWR,DEN,07:00,0,4.5,352,0,25
WN,DAL,AMA,20:00,0,1.17,339,0,10
NK,MCO,SJU,12:00,0,2.75,133,0,5
B6,LGB,LAS,14:00,0,1.1,594,0,6
US,CLT,FLL,11:00,0,2.1,132,0,18
DL,MSP,OMA,16:00,0,1.18,522,0,24
DL,ATL,CAK,08:00,0,1.65,566,0,17
WN,LGA,ATL,20:00,0,2.75,330,0,27
AS,LAS,PDX,10:00,0,2.22,270,0,11
HA,OGG,HNL,06:00,0,0.53,403,0,23
US,CLT,LGA,20:00,0,1.75,223,0,18
EV,SHV,DFW,18:00,0,1.0,548,0,24
EV,ORD,BHM,14:00,0,1.85,330,0,16
US,BOS,LGA,09:00,0,1.35,420,0,27
B6,TPA,JFK,07:00,0,2.52,321,0,23
AA,JFK,SEA,18:00,0,6.5,448,0,11
UA,EWR,BOS,07:00,0,1.2,204,0,14
AA,DFW,ATL,08:00,0,1.95,121,0,25
EV,ORD,MCI,13:00,0,1.62,396,0,13
US,TPA,CLT,11:00,0,1.7,497,0,28
WN,DEN,SLC,21:00,0,1.5,416,1,16
F9,RSW,TTN,14:00,0,2.47,311,0,14
B6,BOS,DCA,17:00,0,1.7,527,0,10
WN,OAK,SEA,11:00,0,2.0,129,0,5
WN,OAK,GEG,19:00,0,2.0,234,0,7
VX,SFO,LAS,20:00,0,1.42,138,0,19
B6,SJU,BOS,13:00,0,4.18,286,0,27
AA,JFK,SJU,16:00,0,3.92,103,0,22
AS,SEA,SNA,13:00,0,2.47,586,0,21
MQ,GSP,DFW,06:00,0,2.83,167,0,14
DL,MSY,LGA,12:00,0,2.77,556,0,20
WN,HOU,AUS,07:00,0,0.83,327,0,14
AA,LAX,JFK,07:00,0,5.5,558,0,21
EV,ORD,BHM,18:00,0,1.78,256,0,6
EV,CLE,DFW,15:00,0,3.3,403,0,9
DL,ATL,BWI,07:00,0,1.8,266,0,26
US,PHL,SEA,20:00,0,6.07,229,0,19
EV,IAH,CVG,19:00,0,2.23,292,0,28
AA,JFK,MIA,19:00,0,3.25,349,0,25
EV,ABQ,IAH,16:00,0,2.08,515,0,6
DL,MIA,LGA,07:00,0,2.98,93,0,22
NK,DFW,LAS,23:00,0,2.93,363,1,7
B6,JFK,SRQ,07:00,0,3.18,163,0,8
OO,YUM,PHX,09:00,0,0.83,359,0,11
DL,ATL,BWI,21:00,0,1.83,501,1,10
WN,MDW,BOS,21:00,0,2.25,165,1,23
WN,OAK,ONT,18:00,0,1.17,335,0,23
UA,SFO,CLE,12:00,0,4.68,115,0,24
EV,EWR,DTW,19:00,0,2.1,191,0,12
B6,FLL,LAS,18:00,0,5.58,491,0,6
DL,ATL,MKE,10:00,0,2.08,92,0,23
MQ,CLE,ORD,16:00,0,1.5,140,0,21
WN,OAK,SAN,18:00,0,1.42,584,0,12
DL,ATL,CMH,09:00,0,1.62,110,0,5
WN,SJU,MCO,19:00,0,3.08,501,0,25
VX,SFO,LAX,13:00,0,1.33,428,0,14
WN,PHX,MSP,12:00,0,3.08,443,0,19
MQ,XNA,LGA,09:00,0,2.75,533,0,14
WN,SNA,SMF,12:00,0,1.42,590,0,6
WN,RDU,HOU,18:00,0,3.08,421,0,10
NK,SJU,FLL,14:00,0,2.85,373,0,12
OO,SFO,SMF,07:00,0,0.8,430,0,14
WN,BHM,LAS,10:00,0,4.33,566,0,11
MQ,ORD,GRR,12:00,0,0.77,546,0,28
UA,FLL,DEN,15:00,0,4.65,106,0,21
UA,IAH,AUS,19:00,0,0.88,304,0,14
US,CLT,CLE,09:00,0,1.68,349,0,13
US,PHL,TPA,20:00,0,2.62,393,0,29
EV,IAH,LEX,13:00,0,2.12,381,0,8
WN,SDF,MCO,06:00,0,2.25,93,0,21
NK,MSP,LAX,16:00,0,3.88,142,0,23
EV,IAH,CRP,11:00,0,1.03,172,0,27
DL,ATL,PBI,11:00,0,1.87,202,0,8
US,DFW,CLT,12:00,0,2.32,142,0,15
AA,DFW,MIA,07:00,0,2.65,420,0,5
B6,BOS,TPA,16:00,0,3.58,521,0,19
AS,OGG,OAK,16:00,0,5.08,429,0,29
WN,HOU,DAL,06:00,0,1.0,513,0,27
F9,DEN,IND,19:00,0,2.23,325,0,15
EV,DEN,ELP,08:00,0,1.85,231,0,12
US,CLT,PHL,17:00,0,1.55,277,0,10
UA,ORD,SNA,18:00,0,4.52,583,0,21
AA,DFW,TUL,19:00,0,1.03,398,0,21
EV,MLU,ATL,14:00,0,1.42,593,0,21
DL,JAX,ATL,05:00,0,1.15,436,1,22
WN,SAN,SJC,09:00,0,1.33,147,0,13
B6,JFK,SYR,12:00,0,1.18,235,0,12
AS,OAK,OGG,07:00,0,5.48,318,0,24
DL,ATL,LGA,21:00,0,2.18,407,1,9
WN,AUS,MCO,16:00,0,2.33,402,0,21
DL,MSP,DEN,07:00,0,2.28,142,0,20
US,CLT,LGA,22:00,0,1.6,485,1,21
US,LGA,DCA,19:00,0,1.32,577,0,29
DL,ATL,SAT,18:00,0,2.7,288,0,27
AA,CMH,DFW,10:00,0,2.95,488,0,12
OO,APN,DTW,17:00,0,1.2,482,0,12
US,PHX,ORD,19:00,0,3.37,217,0,7
DL,ATL,LAX,10:00,0,5.13,206,0,13
OO,DEN,PSP,18:00,0,2.33,400,0,29
AA,SFO,LAX,12:00,0,1.45,402,0,29
F9,MKE,MCO,14:00,0,2.67,526,0,22
AA,BOS,MIA,11:00,0,3.65,488,0,28
OO,SLC,CNY,09:00,0,1.05,372,0,26
EV,IAH,RIC,12:00,0,2.73,293,0,15
WN,DAL,ATL,16:00,0,2.08,410,0,15
AA,DFW,BNA,22:00,0,1.58,271,1,26
WN,BUR,SJC,12:00,0,1.08,385,0,28
UA,OKC,IAH,09:00,0,1.5,570,0,25
EV,RIC,IAH,17:00,0,3.55,174,0,5
EV,LGA,IAD,14:00,0,1.48,193,0,29
UA,SLC,IAH,10:00,0,3.03,143,0,15
MQ,ALO,ORD,07:00,0,1.33,245,0,28
DL,IAH,ATL,12:00,0,2.0,483,0,15
HA,OGG,KOA,12:00,0,0.53,190,0,28
MQ,FSD,DFW,12:00,0,2.25,188,0,22
DL,ATL,TUL,08:00,0,2.25,373,0,26
B6,RSW,BOS,12:00,0,3.0,233,0,23
UA,LAX,EWR,08:00,0,5.32,497,0,24
EV,MKE,CLE,13:00,0,1.33,276,0,17
UA,CLE,EWR,06:00,0,1.65,310,0,14
AA,DFW,ATL,15:00,0,2.05,276,0,13
OO,SMF,SFO,09:00,0,0.9,450,0,26
AA,MIA,BNA,21:00,0,2.33,366,1,11
DL,DTW,JFK,13:00,0,2.0,462,0,18
WN,TUS,LAS,12:00,0,1.25,110,0,9
DL,ATL,DCA,20:00,0,1.68,287,0,7
WN,OAK,LAS,15:00,0,1.33,385,0,24
US,CLT,ATL,09:00,0,1.28,427,0,7
UA,MIA,IAH,06:00,0,2.83,488,0,11
US,ATL,CLT,05:00,0,1.12,326,1,23
MQ,DFW,AMA,12:00,0,1.13,256,0,12
EV,CRP,IAH,19:00,0,1.03,420,0,6
EV,IAH,LFT,17:00,0,0.88,161,0,8
US,BDL,CLT,12:00,0,2.15,111,0,25
OO,DEN,HLN,19:00,0,2.0,340,0,29
UA,AUS,ORD,14:00,0,2.68,311,0,15
OO,PLN,DTW,13:00,0,1.2,295,0,15
WN,DEN,ABQ,08:00,0,1.25,274,0,28
AS,SFO,PDX,20:00,0,1.65,382,0,21
WN,DAL,MCI,15:00,0,1.42,491,0,5
DL,EWR,ATL,13:00,0,2.58,99,0,29
US,CLT,JFK,07:00,0,1.75,450,0,6
WN,TUS,LAX,20:00,0,1.5,349,0,20
WN,TUL,HOU,19:00,0,1.58,97,0,26
MQ,TLH,DFW,13:00,0,2.5,509,0,15
DL,MCO,ATL,16:00,0,1.68,125,0,23
WN,MKE,SFO,10:00,0,4.75,455,0,19
EV,BIS,MSP,05:00,0,1.42,339,1,29
EV,IAH,LRD,14:00,0,1.27,576,0,17
OO,ORD,MSP,20:00,0,1.52,344,0,7
WN,DAL,LGA,08:00,0,3.25,204,0,21
OO,ICT,ORD,18:00,0,2.05,542,0,19
AS,DCA,LAX,09:00,0,5.92,571,0,11
US,ATL,CLT,07:00,0,1.2,424,0,18
UA,ORD,DCA,13:00,0,1.88,570,0,24
WN,AUS,FLL,07:00,0,2.58,559,0,24
MQ,GPT,DFW,18:00,0,1.93,241,0,15
WN,MSP,MCI,10:00,0,1.5,493,0,17
WN,FLL,HOU,06:00,0,2.83,264,0,10
WN,MDW,BDL,13:00,0,2.0,224,0,5
AA,DFW,MFE,16:00,0,1.53,539,0,24
OO,ORD,HDN,09:00,0,3.07,210,0,11
MQ,BNA,ORD,17:00,0,1.75,96,0,16
DL,MCO,JFK,11:00,0,2.48,161,0,6
DL,SEA,SLC,06:00,0,1.98,352,0,11
AA,DEN,DFW,14:00,0,1.98,252,0,8
WN,MDW,CMH,07:00,0,1.17,562,0,19
WN,DEN,BWI,15:00,0,3.25,297,0,8
WN,AUS,LAS,06:00,0,3.08,279,0,9
B6,JFK,PBI,20:00,0,3.02,246,0,17
UA,IAH,EWR,07:00,0,3.37,341,0,20
VX,LAX,SEA,19:00,0,2.58,420,0,13
UA,ORD,EWR,12:00,0,2.23,178,0,18
F9,DEN,BNA,14:00,0,2.3,314,0,11
WN,OMA,MDW,08:00,0,1.58,144,0,28
WN,AUS,SAN,21:00,0,3.08,333,1,23
US,CLT,PHL,20:00,0,1.62,394,0,25
EV,ORD,ICT,08:00,0,1.98,456,0,14
US,CLT,MCI,11:00,0,2.62,116,0,25
OO,SLC,ONT,08:00,0,1.97,466,0,11
EV,IAH,PNS,09:00,0,1.53,177,0,7
NK,IAG,FLL,02:00,0,3.07,537,1,23
UA,SFO,DEN,10:00,0,2.55,243,0,7
OO,ORD,ASE,12:00,0,3.0,533,0,11
OO,LAX,SAT,23:00,0,2.8,307,1,10
EV,BUF,EWR,05:00,0,1.33,406,1,10
UA,IAH,MCO,19:00,0,2.22,441,0,8
AA,SAT,DFW,08:00,0,1.17,190,0,13
UA,ORD,LGA,06:00,0,2.13,110,0,22
US,MSP,PHX,14:00,0,3.38,374,0,5
MQ,BHM,DFW,10:00,0,2.17,547,0,9
DL,BOS,ATL,11:00,0,3.17,469,0,25
AA,MIA,RDU,21:00,0,2.13,167,1,12
EV,ATL,AGS,09:00,0,0.85,351,0,15
AA,LAX,KOA,08:00,0,5.83,386,0,24
AA,LAX,JFK,15:00,0,5.33,96,0,26
WN,SAN,SMF,16:00,0,1.5,451,0,26
US,PHL,LAX,13:00,0,6.0,355,0,8
AA,LGA,DFW,12:00,0,4.2,470,0,12
US,CLT,RDU,07:00,0,0.9,187,0,26
DL,MSP,ATL,17:00,0,2.53,482,0,29
EV,OKC,DEN,17:00,0,1.85,169,0,21
OO,BIS,DEN,06:00,0,2.0,554,0,5
AA,DFW,LGA,16:00,0,3.15,562,0,28
WN,SFO,SNA,07:00,0,1.42,545,0,11
WN,MSP,ATL,06:00,0,2.67,308,0,25
EV,EWR,IAD,06:00,0,1.32,295,0,16
AS,ANC,SEA,05:00,0,3.42,425,1,14
AA,DTW,MIA,17:00,0,3.12,437,0,29
UA,DEN,EWR,15:00,0,3.67,244,0,8
US,PHX,LAS,17:00,0,1.1,200,0,9
MQ,AMA,DFW,09:00,0,1.18,236,0,21
DL,SEA,ATL,09:00,0,4.68,463,0,24
AA,PHX,ORD,07:00,0,3.33,540,0,12
OO,SBA,SFO,08:00,0,1.5,304,0,17
DL,MSY,LGA,17:00,0,2.8,564,0,6
AA,DFW,STL,09:00,0,1.58,371,0,6
WN,FLL,DAL,17:00,0,3.33,520,0,26
AA,ORD,BOS,14:00,0,2.22,197,0,17
OO,DFW,SFO,07:00,0,4.15,147,0,14
WN,LAS,AMA,10:00,0,1.92,174,0,16
OO,SFO,SLC,12:00,0,1.82,369,0,22
UA,SAN,IAH,13:00,0,3.12,189,0,14
OO,ASE,ORD,08:00,0,2.77,355,0,29
DL,RSW,JFK,12:00,0,2.83,503,0,27
AA,SEA,DFW,14:00,0,3.83,410,0,24
UA,IAD,TPA,21:00,0,2.35,376,1,23
OO,MSP,SFO,17:00,0,4.23,221,0,28
AS,DCA,PDX,17:00,0,5.93,549,0,14
AA,RDU,DFW,06:00,0,3.27,205,0,9
EV,DFW,BRO,17:00,0,1.5,459,0,28
OO,PHX,SEA,19:00,0,3.03,154,0,5
WN,RNO,LAS,11:00,0,1.17,577,0,27
US,CLT,JAX,08:00,0,1.45,127,0,11
WN,HOU,DEN,07:00,0,2.58,595,0,11
DL,SAV,ATL,07:00,0,1.2,568,0,11
WN,BUR,OAK,11:00,0,1.17,132,0,18
AA,DFW,AUS,17:00,0,0.97,141,0,11
OO,SLC,DEN,05:00,0,1.57,311,1,17
US,PHL,ATL,18:00,0,2.52,212,0,23
AS,ANC,SEA,09:00,0,3.33,426,0,20
NK,LAS,DTW,23:00,0,3.85,458,1,21
WN,STL,MCO,10:00,0,2.25,258,0,24
UA,ORD,MSP,20:00,0,1.52,93,0,21
F9,DEN,MCO,08:00,0,3.37,254,0,14
EV,IAH,PNS,09:00,0,1.53,552,0,6
EV,IAH,BNA,12:00,0,1.88,381,0,7
AA,ORD,AUS,10:00,0,2.73,497,0,13
VX,LAX,SFO,13:00,0,1.25,238,0,7
WN,DEN,HOU,19:00,0,2.25,91,0,7
EV,DEN,ISN,22:00,0,1.85,237,1,26
US,PHX,BWI,09:00,0,4.35,127,0,21
EV,MEM,EWR,06:00,0,2.68,425,0,26
MQ,CRP,DFW,16:00,0,1.33,385,0,17
WN,PHL,MCO,05:00,0,2.67,263,1,7
EV,ATL,HPN,09:00,0,2.22,357,0,9
WN,MEM,MDW,06:00,0,1.75,91,0,8
WN,PVD,BWI,05:00,0,1.75,230,1,22
OO,MKE,DEN,08:00,0,2.83,369,0,8
US,SNA,PHX,10:00,0,1.23,591,0,19
WN,BNA,MDW,15:00,0,1.5,137,0,29
UA,IAH,SEA,19:00,0,4.82,133,0,8
WN,LAS,PHX,19:00,0,1.17,490,0,17
MQ,ORD,GRB,20:00,0,0.87,93,0,14
MQ,TUL,ORD,17:00,0,1.93,491,0,12
UA,DTW,ORD,19:00,0,1.42,157,0,20
UA,DEN,IAH,15:00,0,2.3,478,0,18
NK,DEN,FLL,23:00,0,3.63,191,1,18
UA,EWR,FLL,07:00,0,3.13,110,0,26
DL,SAN,ATL,06:00,0,4.02,314,0,22
AA,JFK,LAX,14:00,0,6.5,440,0,22
DL,TPA,CVG,16:00,0,2.23,375,0,20
MQ,ORD,SUX,19:00,0,1.55,535,0,11
B6,EWR,FLL,17:00,0,3.17,387,0,24
AA,MCI,DFW,06:00,0,1.75,334,0,11
EV,IAD,ROC,21:00,0,1.3,156,1,29
MQ,ORD,DAY,13:00,0,1.07,348,0,17
WN,LAS,OMA,08:00,0,2.58,288,0,15
AA,AUS,DFW,05:00,0,1.03,572,1,26
US,LGA,CLT,12:00,0,2.02,286,0,16
EV,BTV,DTW,16:00,0,1.98,466,0,12
OO,SEA,PHX,06:00,0,2.8,589,0,17
MQ,TXK,DFW,11:00,0,1.02,479,0,26
WN,OAK,LAX,09:00,0,1.25,449,0,21
AA,DFW,MSY,08:00,0,1.33,318,0,10
WN,PHX,MDW,08:00,0,3.25,466,0,27
DL,MSP,DEN,19:00,0,2.28,216,0,25
AA,IAD,MIA,17:00,0,2.82,147,0,6
US,SEA,CLT,22:00,0,4.72,543,1,11
AA,TPA,MIA,10:00,0,1.12,204,0,14
WN,SMF,SNA,15:00,0,1.33,475,0,9
AA,ORD,SEA,08:00,0,4.58,460,0,26
WN,PHX,ONT,20:00,0,1.08,381,0,5
EV,IAH,BTR,15:00,0,1.02,562,0,20
MQ,MIA,ORF,20:00,0,2.35,256,0,23
OO,TUS,DEN,14:00,0,1.95,365,0,12
MQ,ORD,BNA,08:00,0,1.47,575,0,13
DL,DCA,MSP,08:00,0,2.85,115,0,17
MQ,ORD,PIT,12:00,0,1.38,484,0,10
EV,IAD,PVD,12:00,0,1.38,424,0,28
EV,DEN,GRR,09:00,0,2.62,584,0,21
HA,OGG,KOA,15:00,0,0.53,492,0,23
MQ,DFW,SHV,07:00,0,0.92,519,0,25
WN,MDW,DAL,07:00,0,2.5,567,0,11
F9,DEN,SFO,21:00,0,2.57,214,1,23
DL,ATL,LGA,16:00,0,2.23,408,0,6
DL,RIC,ATL,07:00,0,2.0,367,0,29
WN,RDU,FLL,14:00,0,2.0,357,0,29
EV,IAH,BRO,14:00,0,1.22,229,0,6
AA,JFK,DCA,16:00,0,1.35,383,0,21
UA,MCO,IAH,06:00,0,2.72,156,0,28
DL,ATL,CMH,19:00,0,1.52,442,0,7
US,CLT,MSP,07:00,0,2.8,440,0,10
WN,BWI,JAX,16:00,0,2.17,530,0,16
B6,FLL,BOS,06:00,0,3.0,572,0,20
AA,DFW,IND,18:00,0,1.97,360,0,17
DL,PHX,ATL,14:00,0,3.53,191,0,23
VX,LAX,ORD,17:00,0,4.0,158,0,29
OO,ORD,BOS,10:00,0,2.27,450,0,17
WN,DAL,SAT,18:00,0,1.0,411,0,23
AA,PBI,ORD,06:00,0,3.28,596,0,22
MQ,BMI,ORD,17:00,0,0.92,265,0,10
OO,LAX,CLD,11:00,0,0.75,368,0,23
WN,MDW,MCI,15:00,0,1.5,272,0,20
MQ,ROW,DFW,11:00,0,1.42,379,0,7
AA,DFW,TPA,15:00,0,2.25,151,0,26
WN,OAK,LAS,06:00,0,1.5,497,0,18
WN,PHX,MDW,15:00,0,3.33,380,0,8
UA,EWR,SAN,17:00,0,6.32,326,0,7
WN,ABQ,DAL,15:00,0,1.58,415,0,21
WN,FLL,MSY,11:00,0,2.33,100,0,22
US,CLT,JFK,14:00,0,1.75,191,0,24
US,BOS,PHL,15:00,0,1.8,516,0,29
OO,LAX,OAK,19:00,0,1.4,440,0,23
US,ATL,PHL,06:00,0,1.93,382,0,18
WN,BWI,FLL,15:00,0,2.67,262,0,8
WN,HRL,HOU,13:00,0,1.0,152,0,26
UA,CLE,LAS,08:00,0,4.78,366,0,28
AA,DFW,MSY,14:00,0,1.33,479,0,9
WN,RDU,ATL,16:00,0,1.42,317,0,21
B6,FLL,LGA,06:00,0,2.68,437,0,18
WN,ALB,MCO,07:00,0,3.33,312,0,11
US,SFO,PHL,22:00,0,5.1,582,1,5
WN,CMH,TPA,10:00,0,2.42,481,0,6
EV,SBN,ORD,05:00,0,0.92,326,1,6
WN,AUS,SJC,20:00,0,4.17,303,0,6
AA,DFW,MSY,22:00,0,1.25,446,1,13
US,CLT,ALB,22:00,0,1.87,560,1,24
HA,ITO,HNL,20:00,0,0.82,521,0,25
WN,IAD,MDW,16:00,0,2.08,453,0,7
AA,LAX,JFK,10:00,0,5.5,332,0,9
B6,MCO,LGA,14:00,0,2.52,498,0,29
WN,MCO,ATL,11:00,0,1.67,579,0,17
WN,DEN,SAN,12:00,0,2.42,227,0,24
AS,PDX,PHX,09:00,0,2.47,253,0,29
AA,ORD,DCA,08:00,0,1.73,465,0,16
WN,LAX,PHX,06:00,0,1.33,520,0,19
AA,DFW,BNA,13:00,0,1.67,473,0,6
DL,JAX,ATL,18:00,0,1.45,455,0,16
UA,IAD,DEN,12:00,0,4.1,457,0,28
AA,MSY,DFW,10:00,0,1.7,525,0,5
WN,PHL,ATL,15:00,0,2.33,511,0,26
US,SJU,PHL,09:00,0,3.92,455,0,15
NK,DTW,ATL,06:00,0,1.9,277,0,9
